ID,Medicine,Website,Source,Link,Review,Overall Rating,Effectiveness,Ease of use,Satisfaction,People upvoted,People downvoted,Date,Reviewer characteristics,Helps overall with kidney stones,Helps overall with gallstones,Says that has suffered from condition for a long time (>1 year),Someone who makes large amounts of stones (>10 total),Asserts significant reduction in pain on net,Provides detailed background,Works as a prophylactic,Mentions breaking of stones,Mentions shrinking of the stones,Mentions softening of stones,Mentions stone gravel/dust/dissolved,"Stone came out soon after taking it (3 day window or ""a few days later"")",Deferences,Medical Personel Was Surprised or Skeptical,Significant (>50%) pain relief within 24 hours,Significant (>50%) pain relief within a week,Consumption Method,Dose,Stone characteristics,Provides contact info,Admits it sounds non-credible/identifies as a skeptic,Stone passed with no or almost no pain,Provides objective measurements,Comments,Promotes specific brand,Speaks for someone else,Side effects mentioned,Super high quality,Incredible accounts,Unexpected Positives,Length Filtered,Length (words),Classification method
9,Chanca Piedra,WebMD,WebMD starting from most recent at October 14 2029,https://www.webmd.com/vitamins-supplements/ingredientreview-441-chanca-piedra,"With in two days of taking daily 800 mg. of Chanca Piedra, relief of pain level was being diminished to a tolerable level. Way less pain and flow of urine was passing a little better. On the seventh day the stone passed with no pain, some blood in toilet , but no pain and urine flow was back to normal.",5.0,5,5,5,36,0,2019-12-15,55-64 | On supplement for less than 1 month,1,,,,1,,,,,,,0,,,1,1,,800mg,,,,1,,stone passed in 7 days,,,,,,,,60,Manual
10,Chanca Piedra,WebMD,WebMD starting from most recent at October 14 2030,https://www.webmd.com/vitamins-supplements/ingredientreview-441-chanca-piedra,"Experienced kidney stones first time in 2003. Had stent and lithotripsy done. I only had two stones but the pain was unbelievable. Stones run in my family. The hospital almost killed me and I knew I never wanted to deal with that kind of thing again. Less than a year later, I was in massage school and the anatomy instructor who owned the school, mentioned he had had kidney stones issues and that they carried a product in the bookstore called chanca piedra and that it had eliminated his stones. He said he stayed on the product and never had stones again. I decided I should start trying it. I do give myself a rest from time to time. Recently I noticed similar pain to what I had in 03 and I went back to a daily dose and the pain disappeared. Also, I am using it for gallbladder issues as well. I feel it is essential to take breaks for a few months but mostly stay on this if your stone inclined,kidney or gallbladder. Hope this helps others. I am now using HerbPharm but was using Swanson.",5.0,5,5,5,56,7,2019-08-09,55-64 | On supplement for 10 years or more,1,1,1,1,1,1,1,,,,,,"Better than surgery, stent, and lithotripsy",,,,,,,,,,,used only as prophylactic and discusses two separate brands,0,,,,,,,188,Manual
11,Chanca Piedra,WebMD,WebMD starting from most recent at October 14 2031,https://www.webmd.com/vitamins-supplements/ingredientreview-441-chanca-piedra,"Myself, my daughter and my niece would not be without Chanca Piedra!",5.0,5,5,5,22,3,2019-03-15,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,Manual
12,Chanca Piedra,WebMD,WebMD starting from most recent at October 14 2032,https://www.webmd.com/vitamins-supplements/ingredientreview-441-chanca-piedra,"About a year and a half ago I started developing kidney stones by the dozens. I had multiple ultrasounds on my kidneys throughout this time period, at most showing up to 12 stones at once (6 in each kidney) I was told to drink lots of water which didn't do enough and I knew I was going to need surgery to remove the stones. I found this out of desperation as it made me feel really sick to have so many stones. This stuff really works! Unfortunately because my body is producing stones so quickly in large amounts I'm not 100% clear of stones all the time but I'm still greatful because when I do have stones it's mostly 2 in each kidney and they are very very small. I'm constantly taking this stuff, if I stop I will start to feel really bad again. I'm currently trying to figure out why I'm creating these stones when before I never had a stone problem and I suspect a thyroid issue but again I can't express how greatful I am that I found this! I don't know where I would be without it.",5.0,5,5,5,78,15,2019-01-17,25-34 | On supplement for 1 to less than 2 years,1,,1,1,1,1,1,,,,1,,better than drinking lots of water and surgey,,,,,,huge stoner,,,,,super stoner,,,,1,,,,192,Manual
13,Chanca Piedra,WebMD,WebMD starting from most recent at October 14 2033,https://www.webmd.com/vitamins-supplements/ingredientreview-441-chanca-piedra,"I'm 39, and have a strong international background. The reason I am telling this is because I can compare medicine and medical systems from different countries, and unfortunately, western medicine always tries to undermine natural medicine, specially in the US. Well, natural medicine was here for millenia, and what used to kill human beings were infections. Everything else was pretty much taken care of with natural medicine. I am not trying to diagnose or treat anyone here, just telling my experience. Chanca piedra works, it doesn't matter what some people say. It has worked for thousands of years. In my particular case, it dissolved and released all of my kidney stones. After 4 weeks of taking the pills my stones are gone for good. I struggled for almost three years thinking I had spine problems, chronical back pain, but no MRI could show any problem. I had no idea what it was. I was in pain. I had no energy. I came across a MD who also studied traditional Chinese and Japanese medicine for over a decade in Japan. He diagnosed me with kidneystones. He also told me to try chanca piedra tea for some weeks, and my pain was gone. The big stones where still there though. That's when he told me to take the herbal pills, which is basically the same plant I was drinking as tea, in pills. 4 weeks later, I had no stones. I can't even tell when I released them. I felt no pain during the processes, and I obviously feel no pain now. Great product, I recommend you take it. I also recommend you look for qualified MD's that are Doctors DESPITE the money and the system they work for. ",5.0,5,5,5,90,3,2018-12-23,35-44 | On supplement for less than 1 month,1,,1,,1,1,,,,,,,,,,,Tea and then pills,,,,1,1,,,,,,1,,,,287,Manual
14,Chanca Piedra,WebMD,WebMD starting from most recent at October 14 2034,https://www.webmd.com/vitamins-supplements/ingredientreview-441-chanca-piedra,"Amazing medicine given by mother nature, I have pelvic chronic pain I taken it scan,CT scan but every thing is normal but pain comes. Finally doctor came to about prostate stone then I came to know about bummiamalki. I had taken this medicine for three days morning and night after meals, I passed 6 mm stone with less pain, wonderful my pain gone super this is wonderful medicine given by God for all types of stone. I had taken this medicine from nattu marandu kadai.",5.0,5,5,5,2,0,2018-11-13,35-44 | On supplement for less than 1 month,,,,,1,,,,,,,1,,,,1,Pills,,6mm,,,1,,,,,,,,,,85,Manual
15,Chanca Piedra,WebMD,WebMD starting from most recent at October 14 2035,https://www.webmd.com/vitamins-supplements/ingredientreview-441-chanca-piedra,"I can't believe this actually worked, but it did! I have been plagued by kidney stones for the past 4 years, when I was diagnosed with innumerable kidney stones in both kidneys. In May 2018 I had surgery to remove 5 kidney stones that were embedded in my ureter. When I went back for follow-up, I still had blood in my urine, so more tests (ultrasound, CAT scan, KUB). Another stone; this one was 8 mm and also in my ureter. I was not in pain, but the location of the stone was causing my kidney to enlarge, so my doctor determined it would have to be removed and scheduled my surgery for 10/23/18. The stone had been in the same location for the previous 10 weeks, and wasn't moving at all. The thought of going through the surgery (and the stent they insert afterwards) was enough to prompt me to start searching for any alternatives. I came across chanca piedra. I read so many reviews from people who claimed it worked that I figured I'd try it; I had nothing to lose except $30. The product I bought was Stone Breaker by EU Natural (and if you are wondering, the answer is NO, I have not been paid to write this review; I've not been in contact with the company that sold it to me, and I paid full price). I took the first dose on Tuesday; taking 2 tablets twice a day. On Sunday morning, I passed the stone. I am still in shock. I almost can't believe it myself. It came out in 5 pieces, like it was literally broken up. I know if something seems too good to be true, it usually is. But I can state, in absolute honesty, unequivocably, that this stuff worked! I had done nothing different; this was the only change I'd made. Why this herb isn't better known is beyond me, because it has literally changed my life",5.0,5,5,5,117,12,2018-10-09,55-64 | On supplement for less than 1 month,1,,1,1,1,1,,1,,,,1,better than surgery and stent,,,1,Pills,2 tablets twice a day,,,1,1,,"lots of medical tests confirming lots of stones. Importantly, reviewer specifies that the brand did not pay him or her for the review and they paid full price.",1,,,1,,,,327,Manual
16,Chanca Piedra,WebMD,WebMD starting from most recent at October 14 2036,https://www.webmd.com/vitamins-supplements/ingredientreview-441-chanca-piedra,So grateful I found a natural method to relieve kidney stones! I had a stone impacted in the right ureter. I explained this to a number of physicians but was not taken care of. Chanca Piedra worked so well to finally clear the ureter and some remaining stones in the kidneys. To clear the stones comes with some discomfort but quickly clears and frees the stones! Happy!!,5.0,5,5,5,50,3,2018-08-01,55-64 | On supplement for less than 1 month,1,,,,1,,,,,,,,,1,,,,,impacted on the urether,,,,,,,,,,,,,67,Manual
17,Chanca Piedra,WebMD,WebMD starting from most recent at October 14 2037,https://www.webmd.com/vitamins-supplements/ingredientreview-441-chanca-piedra,"I have had a long history of kidney stones. A few of the larger ones have been removed by laser and lithotripsy. I had 4 small stones in my left kidney and one in my right remaining ranging from 3mm to about 5mm. It was coming up to my yearly review with my doctor. I had to have an abdominal X-ray prior to my appointment to see if the stones had grown. So about 8 weeks prior to this I decided to try Chanca Piedra in powder form, which I mixed according to directions, and drank as a cold tea. I did this for two weeks. During the two weeks my joints ached which I felt was a side effect of the mixture and I had occasional back pain, but I was determined to see the two weeks out. Im so glad I did, as the X-ray showed ZERO stones. I’m thrilled to say the least! Bear in mind that a plain X-ray is not as detailed as a scan however my doc said that if there were any stones remaining that they would be so insignificant (small) they wouldn’t be a problem. I can recommend Chanca Piedra to anyone who would like to give complementary medicine a try before consenting to more invasive measures. You have nothing to lose except $30 for two packets of CP. ",5.0,5,5,5,60,15,2018-06-04,On supplement for less than 1 month,1,,1,,1,1,,,1,,1,0,better than surgery and laser,,,,Powder,,4mm and 5mm,,,,,,,,"""During the two weeks my joints ached which I felt was a side effect of the mixture and I had occasional back pain, but I was determined to see the two weeks out.""",1,,,,227,Manual
19,Chanca Piedra,WebMD,WebMD starting from most recent at October 14 2039,https://www.webmd.com/vitamins-supplements/ingredientreview-441-chanca-piedra,"Yesterday I suffered with acute pain from a kidney stone or stones. For 8 hrs straight, I felt like I was in labor, only it was constant. But I did not want to go the hospital route. My daughter found chanca online, and fortunately it was in stock at a health store a few miles away. It was in a tincture with a few other herbs, and called stone breaker. I drank a dropped full in a glass of water, and within minutes was able to lie stiller, and not moan so much! The second dose a few hrs later took almost all of my pain away. The third dose produced about 15 little pieces of broken up kidney stone, with a few more that followed. Miraculous!",5.0,5,5,5,64,7,2018-05-14,55-64 | On supplement for less than 1 month,1,,,,1,,,1,,,,1,,,1,1,Liquid tincture,Three droppers? So like 2ml or 40 drops times three? So maybe a high dose?,,,1,1,,too good to be true?,,,,,1,,,127,Manual
20,Chanca Piedra,WebMD,WebMD starting from most recent at October 14 2040,https://www.webmd.com/vitamins-supplements/ingredientreview-441-chanca-piedra,I had to kidney stones 4mm the first one I went to the hospital because of the pain and passed it the next day the second one I was so stressed out not knowing when it would come so I ordered chanca Piedra took one in the morning an hour before eating one at supper an hour before eating and later on at night on an empty stomach. 2 weeks later I passed the second one with absolutely no pain. I don't know why you're all just don't order this and give it to their patients instead of everybody going through all this pain.,5.0,5,5,5,37,0,2018-04-24,55-64 | On supplement for less than 1 month,1,,,,1,,,,,,,0,,,,,,,4mm,,,1,,,,,,,,,,104,Manual
21,Chanca Piedra,WebMD,WebMD starting from most recent at October 14 2041,https://www.webmd.com/vitamins-supplements/ingredientreview-441-chanca-piedra,"I have suffered with kidney stones over the last 12 years...with one approximately every year. I was always able to pass them but not without a couple days of excruciating pain. I started taking Herb Pharm chanca piedra liquid about a year and a half ago with my last stone. It passed after a day of taking it and a few days later I passed some very tiny stones. Because of my history of continually making stones, I have been taking chanca piedra as a preemptive measure. I haven't had any stones since. My question is...has anyone also continued to take it after passing a stone? I have searched to try to find out if there are problems in doing this, but can't find the answer.",5.0,5,5,5,42,4,2018-04-16,65-74 | On supplement for 2 to less than 5 years,1,,1,1,1,1,1,,,,,1,,,,,,,,,,,,,1,,,,,,,126,Manual
22,Chanca Piedra,WebMD,WebMD starting from most recent at October 14 2042,https://www.webmd.com/vitamins-supplements/ingredientreview-441-chanca-piedra,"After years of kidney stones, (3 surgeryÃ¢Â?Â?s in 2013) I tried Chanca, lemon juice, magnesium, B6 daily supplementals. ItÃ¢Â?Â?s 2018 and ZERO stones, good liver and kidney function. Something is working and IÃ¢Â?Â?m not willing to reduce any supplements.",5.0,5,5,5,26,2,2018-04-14,On supplement for 5 to less than 10 years,1,,1,,1,,1,,,,,,,,,,,,,,,,,"because they started taking all of those supplements at once, they can't tell if it's Chanca Piedra or not and they are not willing to remove any just to make sure",,,,,,,,39,Manual
