source,author_name,age_range,time_on_treatment,condition,review_date,overall_rating,effectiveness,ease_of_use,satisfaction,review_text,helpful_votes,total_votes
Garcinia,,45-54,less than 1 month,Weight loss,2019-04-06,1,1,1,1,"Took one capsule, gave me a headache and made me nauseous.",4,9
Garcinia,NutriRise,55-64,1 to 6 months,Weight loss,2019-03-03,5,5,5,5,"I was 20 lbs overweight. Lost ten lbs very slowly, then discovered the garcinia Cambodia.   Lost the last ten lbs much fast.  Loved the energy it gave me.  ",18,19
Garcinia,Shirley,65-74,less than 1 month,Other,2018-11-07,1,1,1,1,Caused intense pain in my legs where I have inflammation. Did not know that weight loss products can increase pain in an inflamed body.  My physio said that many people experience increase pain while on this product..so I am not alone.,1,1
Garcinia,Sorry I ordered it,65-74,less than 1 month,Weight loss,2018-08-20,1,1,1,1,"The product did not work.  In addition the company immediately started leaving messages on my phone that I had not  completed my order.  The phone number they left was not an active number.  The number They signed me up for a monthly program which cost $98.79 per month without my approval.  The phone number the credit card company gave me also did not work.  I later found out that there is a ""Garcinia scam"".",26,31
Garcinia,,55-64,1 to 6 months,Weight loss,2018-07-06,1,1,1,1,One and a half bottles of this product and my blood work shows trouble with my liver.  Please people this is bad stuff!  No weight loss and can mess you up!  Heed my warning.,36,39
Garcinia,None,45-54,less than 1 month,Weight loss,2018-04-28,1,1,1,1,"Ths has done absolutely nothing.....i don't eat much anyway, because I have no,appetite, I am active and do exercise.  My Dr said bc I am over 40 is reason why I have gained 20 pounds in 18 mos.  I tried your medicine along with my exercise and barely eating, and still continue to get bigger!!!!",22,26
Garcinia,Garcinia Cambogia xtra   by Newlook Supp,55-64,less than 1 month,Other,2018-03-06,1,1,1,1,This product caused me to forget things like what I was doing.  It also caused me to invert numbers and letters while working.  I will not take it again.  It is too dangerous for me.,1,1
Garcinia,CES ,65-74,less than 1 month,Weight loss,2018-01-02,1,1,1,1,"This is a scam forget about it.  Just the sheer number of suppliers tells you its a scheme.  Got charge 160 for the ""trial"" bottle and the ""Cleanse"" the also scam you for.  Please think twice",23,27
Garcinia,,45-54,1 to 6 months,Weight loss,2017-12-13,4.333333333333333,4,5,4,"Bought the cheap stuff off of Amazon. I take 3 times a day before meals. I noticed a decrease in appetite right away, no more midnight snacks that got me in trouble with my weight. Side affects were dry mouth and diarrhea on occasion.  ",16,17
Garcinia,jrb108,75 or over,less than 1 month,Weight loss,2017-09-29,4.666666666666667,4,5,5,,12,22
Garcinia,,55-64,less than 1 month,Weight loss,2017-09-19,1,1,1,1,Skin rash,15,21
Garcinia,,55-64,less than 1 month,Weight loss,2017-09-13,1,1,1,1,i guess I missed the fine print-thought I was getting a free trial of 30 days only to have a 84.95 charge on my acct and then rep told me it was only for 17 days and then I guess I didn't respond and they charged me for 3 bottles of different pills I didn't even agree to. be aware!!!!!!!!!!!!!!!!!!! oh and last but not least didn't work,41,50
Garcinia,None of ur business,35-44,1 to 6 months,Other,2017-09-09,1,1,1,1, This is the biggest rip off in the world !   I bought the samples and then they build me $160 after I canceled it.  Terrible company I will never deal with them again I am still trying to get my money back and they are the biggest rip off everyone in their company when you called him up there a horrible customer service I have nothing nice to say about these people except they are a big scam.  ,5,5
Garcinia,TAZY,55-64,less than 1 month,Weight loss,2017-08-30,2,1,4,1,I actually feel hungrier while taking this.,13,17
Garcinia,kevin,45-54,less than 1 month,Other,2017-08-27,1,1,1,1,Do not buy this product. They are scam artists. They got me for 79.95 X 2. The trial offer was 4.95. Got my credit card bill for 79.95 x2. Said I was suppose to cancel within 14 days or I had to pay full price. Did I mention I lost no weight on these salt pills...,3,3
Garcinia,Manuel Garcia,65-74,less than 1 month,Other,2017-08-23,1,1,1,1,Shingles like blisters,2,2
Garcinia,,45-54,1 to 6 months,Weight loss,2017-07-16,5,5,5,5,I lost 10lbs after 4 weeks of taking but it has some side effects.  I have very dry mouth.,27,33
Garcinia,name,75 or over,1 to 6 months,,2017-07-12,4,4,4,4,,1,1
Garcinia,Martin Strand,55-64,less than 1 month,Obesity,2017-07-02,1.6666666666666667,2,2,1,,2,2
Garcinia,Hh,45-54,less than 1 month,Weight loss,2017-06-24,1.3333333333333333,1,2,1,Dizzy bloated sore mouths ,20,22
Garcinia,Garcinia Cambogia Imperium,65-74,6 months to less than 1 year,Weight loss,2017-06-21,1,1,1,1,,8,10
Garcinia,Lanora,35-44,1 to 6 months,Weight loss,2017-06-10,1,1,1,1,"It was a big waste of money and time. It doesn't work. I spent several hundred dollars and months taking these pills to lose weight, and never list a pound!",25,29
Garcinia,Lmcleod1971,45-54,less than 1 month,Other,2017-06-09,1.6666666666666667,2,2,1,"Lost 5 pounds but after 3 weeks of taking it only 2 pills a day, I am having rectal bleeding. Bright red... I of course stopped it 3 days ago so I'm hoping it will stop...I only bleed when I go potty....slim zero garcinia cabogia ",5,5
Garcinia,,45-54,less than 1 month,Weight loss,2017-06-05,1,1,1,1,"I'm disgusted to say the least - not only does it not work, I've been told the fine print says to discontinue product within 14 days however your representative indicated it takes 1-3 months to work, so how is it that a 14 day ""trial period"" is appropriate!  You've charged me another $176.78 for more useless, worthless products and I can assure you, I will spread the word on this crap and tell people to steer clear of your products!   I want my money back!!!!!!!  ",43,47
Garcinia,Vicky,55-64,1 to 6 months,Other,2017-05-29,1,1,1,1,Doesn't work....,0,1
Garcinia,ashish,35-44,less than 1 month,Other,2017-05-20,2.3333333333333335,2,4,1,"it causes hyper-acidity whenever I start taking it,ultimately i have decided to shun it.",2,2
Garcinia,peach,65-74,less than 1 month,Weight loss,2017-05-17,1.6666666666666667,1,3,1,"I had a terrible reaction.  Sick to my stomach, confusion.  I've been off the pills for 2 weeks and still I'm not feeling back to normal.",26,29
Garcinia,Rose,45-54,less than 1 month,Other,2017-05-05,3.6666666666666665,3,5,3,This product is working u need to also use the Bragg's organic apple cider vinegar with it I've taken it 3 weeks lost 12 lbs so far I'm now starting to see some blotting and awful smelling gas I take this is the toxins being cleaned out give it time it does take 3-4 weeks to get in your system I use 2 tablespoon of the vinegar 2xa day I take it straight but can b mixed with warm water or tea good luck ,5,6
Garcinia,,75 or over,1 to 6 months,Obesity,2017-04-29,2.3333333333333335,1,5,1,,2,2
Garcinia,'36D,65-74,1 to 6 months,Weight loss,2017-04-26,4,4,4,4,Began taking basic drug store brand of this product. Don't buy the expensive stuff they push. I take 2 pills 3 times daily. I believe the product has helped me lose weight. So far I have lost 32 lbs in 3-1/2 months BUT I am also on a 1000 calorie per day diet as well. I have had no side effects from its use.,26,32
Garcinia,fluffkat,25-34,1 to 6 months,Weight loss,2017-04-11,4.666666666666667,5,5,4,I did lose 15lbs for the 1 month that I used the product. I also did a 1500 cal diet and cardio workouts everyday.,17,21
Garcinia,No weight loss,65-74,1 to 6 months,Weight loss,2017-04-11,2.3333333333333335,1,5,1,"Did not loose any weight over a 4 month period. Discovered the product had Calcium as an ingredient, which sometimes works against the weight lose process. This particular brand of product was recommended by a famous TV Doctor!Buyer beware!",29,32
Garcinia,booboo1953,65-74,less than 1 month,Other,2017-04-07,1,1,1,1,"I took this product for two solid weeks with  Apple Cider Vinegar. After 2 weeks, I weighed my self and found that I had gained 7lbs and yet nothing had changed with regard to my eating habits or my exercising regime!! This product is a SCAM!!!",1,1
Garcinia,mia,55-64,less than 1 month,Weight loss,2017-03-30,5,5,5,5,after 1 1/2 weeks i lost a few pounds ,14,22
Garcinia,Pammiez,35-44,less than 1 month,Other,2017-03-21,5,5,5,5,"I have lost 24 pounds in 2 weeks with a high protein diet, low carb, 1200 calorie intake with Garcninia 60% HCA 30 minutes before 2 meals (lunch and dinner).",5,7
Garcinia,,75 or over,1 to 6 months,Weight loss,2017-03-20,2,1,4,1,noyhing happened,14,22
Garcinia,J. Wilson,45-54,less than 1 month,Weight loss,2017-02-18,1,1,1,1,"This product is a scam!  I ordered a ""free trial"" for 4.95 of Garcinia Cambogia. I just saw my c/c was charged 79.95!  I called the company to report the unauthorized charge and I was not refunded my money! This will be disputed through my bank.  DO NOT ORDER from Advantage  Garcinia Cambogia!!!!",86,90
Garcinia,dajaxon,65-74,less than 1 month,Weight loss,2017-02-16,1,1,1,1,there is no appetite loss using this product,33,34
Garcinia,Mystic Traveler,55-64,less than 1 month,Weight loss,2017-02-03,1,1,1,1,"On January 30, 2017 I took one capsule of Garcinia Cambogia from a company called Natures Garcinia, that I found on line.   Within nine hours of ingesting this product I was doubled over in extreme abdominal pain, and was covered in a Crimson rash that defied explanation.   I am uninsured so have tried to wait out the severe allergic reaction that I had from one capsule of this product.  I am now worried I may have damaged my liver, or kidneys, or both by taking this untested product.  Please I am begging anyone that reads this to not ingest this plant, without first seriously consulting a Doctor, it might save your life.   Again the Brand I took is called Natures Garcinia located out of Tampa Florida.  ",113,117
Garcinia,kylerockton5778,25-34,6 months to less than 1 year,Weight loss,2017-01-30,5,5,5,5,"I decided to give garcinia cambogia a try after seeing that it was the best weight loss product of 2017 (healthranks.org/garcinia-cambogia) and I am so glad that I did.     I took garcinia for a few weeks and didn't see much improvement. Started to get a lil salty with garcinia, not gonna lie.    Then, after some brief research, I saw that I needed to step up my exercise to help the garcinia do it's job. Immediately I started loosing fat! It really works, just gotta put in a little effort to exercise!    Started just running 1 mile everyday. It's been 8 months now, I'm up to 5-7 miles a day, every other day. I've lost 18 pounds total. Very satisfied!    ",37,50
