source,author_name,age_range,time_on_treatment,condition,review_date,overall_rating,effectiveness,ease_of_use,satisfaction,review_text,helpful_votes,total_votes
Chanca Piedra,GG,65-74,1 to 6 months,Other,2016-10-27,5,5,5,5,I began taking the herb three weeks after my 5mm kidney stone had moved into the ureter. Four weeks later I passed the stone. During this time I was also taking Tamsulosin. What helped me more I cannot be sure. But I am glad I took Chanca Piedra and I am still taking it in hopes that it will help eliminate the one stone remaining in my kidney.,14,14
Chanca Piedra,Mactbc,55-64,10 years or more,Other,2016-10-23,5,5,5,5,A miracle medicine for relieving kidney stones and pain. I have used it for 10 years now every time I have a feeling that may be a kidney stone I take right away. I had to have surgery years ago to remove a kidney stone before I found out about Chanca Piedra.,21,21
Chanca Piedra,marksavoid,65-74,less than 1 month,Other,2016-09-05,5,5,5,5,"I have two (smallish) stones, one on each kidney, lodged in on top of cysts. My left kidney would ache after eating certain foods, so I decided to try dissolving the stones. Chanca Piedra grows like a weed here in Hawaii, so I began a regime of two strong cups of tea per day. (Not bad tasting, by the way.) After two days, the discomfort was nearly gone, but urination became extremely painful with some blood. At first I stopped taking all herbs and the antibiotic I was using for a staph infection at the time and attributed it to one of its stated side-effects. But the pain did not resolve after discontinuation. My current theory is that the stone on the left kidney either dislodged from the cyst or a fragmented part came off. After resuming the tea, the painful urination resolved. Another ultrasound should confirm what actually happened. ",17,19
Chanca Piedra,graban,65-74,1 to 6 months,Other,2016-08-13,5,5,5,5,"i am ashamed of doctors that they allow us to suffer when there is this treatment.       i had more than 22 kidney stones in both kidneys i passed one on july one and one on july 4th with excrutiating pain and 3 expensive trips to the er and 2 ct scans and 1 ulrasound and tramadol and intravenous morphine.   i felt very beat up and upset with the thought of all those stones there waiting to put me within seconds into unbearable pain.      urologist told me these remaining were small and would be  easy to pass.  i said maybe theyd be easy for you with your much larger ureter but for me they are hell on earth.  i told him when i try to pass it at home with oral tramadol or morphine i violently throw them up.  what can i do?  i asked him.  he told me to take motron and eat less meat and salt!!!    after i had told him i was taking chanca piedra he scoffed at me.  and did not treat me respectfully after that.    i was 5 weeks on CHANCA PIEDRA.  i had an ultrasound on wed and i have ZERO stones.  i did not even feel them dissolve.      i feel everyone should know how simple this is.  this is a gross mistreatment of many people  many people in so called 3rd world countries do not have to needlessly suffer    they gather chanca piedra, ingest it and that is that!!    why are people suffering pain, expense and worry needlessly?    oh i also drank lots of water with lemon and or lime squeezed in.  would recommend that too since thats how it worked for me",53,53
Chanca Piedra,Pankaj,25-34,1 to 6 months,Other,2016-06-11,4.666666666666667,5,4,5,,4,5
Chanca Piedra,Tanner54,55-64,less than 1 month,Other,2016-04-04,4,4,4,4,"I have a 1.5 cm stone that I cannot pass. I don' have insurance so I tried lemon juice and apple cider vinegar which I have nicknamed Satan's Pee. Heard about chanca piedra and didn't have anything to lose except a coupla $$. while the pain is not gone, it is significantly lessened. hopefully, i'll see it when and if it passes and will take this stuff for awhile and hope for the best.",16,18
Chanca Piedra,John,55-64,1 to 6 months,Other,2016-02-06,2,1,4,1,4 months of daily use at recommended dosages.  The results? No useful effect at all. I have more stones and they're 50% larger than the ones that put me in the hospital last year. ,11,17
Chanca Piedra,mpolizzotti,55-64,6 months to less than 1 year,Other,2016-01-30,5,5,5,5,"I seemed to be manufacturing kidney stones. Heard of Chanca Piedra decided to give it a shot.  I was still getting stones however not as much, they were easier to pass when I did get them. Told my dr. about it and he didn't seem interested in hearing about it and suggested I use the medication allinpurinol. I followed the drs. suggestion. I had stopped using Chanca Piedra, and started to take what he had prescribed. What a big mistake! After a year I had to go for surgery for a kidney stone that wouldn't pass. I am going back to using Chanca Piedra. At least I know this has worked for me. ",27,27
Chanca Piedra,Just a guy,55-64,less than 1 month,Other,2015-11-13,5,5,5,5,"I have been using this product for the purpose of dissolving kidney stones. I have not passed any stones after about a 3 weeks of usage but the kidney pain has stopped and I can sleep again. Some of the reviews I have read were saying about 3 months of usage before their stones passed, so I will continue and see what happens, its worth just for the pain relief.  ",24,25
Chanca Piedra,,75 or over,5 to less than 10 years,Other,2015-11-02,5,5,5,5,,5,8
Chanca Piedra,Vitameatavegamin,55-64,5 to less than 10 years,Other,2015-09-18,5,5,5,5,"I had classic gallbladder pain under the right side rib cage, recurring and worsening over a period of months. Doctor had me do an ultrasound and it showed a very enlarged common bile duct. I did my homework and decided to try chanca piedra before any surgery. Pain was gone within a week or two of taking it every day as directed, 15 minutes before meals. I occasionally get the gallbladder sensations or pains back when I overeat a number of days in a row, esp. if a lot of fat. Chanca again helps me get back on track. I also like the fact that it has some research showing it seems to strengthen the liver and may enable the liver to overcome some forms of hepatitis. I have noticed that the capsules seem much more effective than the tincture, for me.",110,121
Chanca Piedra,MisterRon,65-74,,Other,2015-09-17,5,5,5,5,"Been using Chanca Piedra for over a decade - works great preventing Kidney Stones or getting rid of them quickly when they pop up.    However, one thing I have noticed that maybe no one has ever studied. I have definitely been diagnosed with Meiere's Disease - Never ending Tinnitus and bouts of dizziness. My ENT and my Therapist pretty much diagnosed the dizziness to loose ear crystals. Ear crystals are chemically similar to kidney stones, so I suspect the Chanca Piedra may be related to that.     Even so, I would rather have recurring bouts of dizziness than kidney stones.",18,18
Chanca Piedra,memagloria,75 or over,1 to 6 months,Other,2015-09-08,5,5,5,5,Gall Stones....relief.... dependent on proper diet...been taking for over 4 wks.  and very satisfied...bottle says one per day....that is what i have been doing....but wondering if two per day would  be better...  highly recommend.  they said...Gall Bladder surgery....and so far so good...no surgery...!! yay  ,20,21
Chanca Piedra,EleVation,,1 to 6 months,Other,2015-08-22,3,3,3,3,"I took the medication for 4 weeks and did not sense any improvement. The only thing that is better is that I have not had the severe pain for which I went to the doctor. This could be the medication, or it could be that I am more careful with what I eat. ",42,60
Chanca Piedra,Allan,55-64,1 to 6 months,Other,2015-03-17,2,1,4,1, Was diagnosed with 1 cm calcium oxalate kidney stone . Had ultrasound and x-ray 3 months apart. Started taking Chanca Piedra as directed for 2 months. X-rays showed no difference in size of stone after taking this product. Ended up having Lithrotripsy to break up stone.,19,23
Chanca Piedra,,65-74,,Other,2015-03-04,5,5,5,5,I took 2 pills 3x a day with 2 large glasses of water. I put a bit of lemon juice in to help drink the water. X-ray 2 months later showed the stone that was lodged in my kidney ( too big to pass) was gone. ,32,33
Chanca Piedra,,45-54,less than 1 month,Other,2015-02-18,5,5,5,5,I had a 4mm kidney stone stuck in my ureter and I would get pain every night for 1-3 hours for 5 weeks. I was desperate to try anything to avoid surgery and decided to try the chanca piedra. I took 10 drops 2x a day (bottle called for 40 drops) and also 2 tablespoons apple cider vinegar mixed with organic honey 2x a day and the pain just disappeared. I did have little grits of sand in my urine that you could barely see but it dissolved it and I never felt a 4mm stone pass. I never had any side effects with chanca piedra. Not sure if it was the chanca piedra or apple cider vinegar but it worked. ,27,29
